# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length MB_N_events eff_geom eff_selection eff_total
2.000000e-02 6.615000e-02 1.665288e-01 5.619094e-05 7.946598e-05 8.000000e-04 5.619094e-05 1.056327e+01 8.891416e-04 5.258015e+02 1.328775e-01 3.695224e-02 7.477083e-05
3.609000e-02 1.000000e+00 3.305826e-06 1.033673e-08 1.461834e-08 8.000000e-04 1.033673e-08 3.180203e+01 2.420237e+01 3.532207e-10 1.798229e-01 1.461650e-02 5.095990e-05
4.062000e-02 1.125000e-02 8.442454e-06 7.734931e-03 1.093852e-02 8.000000e-04 7.734700e-03 8.635985e+00 1.897421e+06 5.051049e+02 9.959734e-02 4.128804e-02 1.769833e-08
3.403000e-01 8.377000e-02 4.720881e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.765347e+01 2.407536e+05 4.721353e+01 4.425346e-02 3.680169e-02 4.427313e-07
2.251000e-02 5.223000e-02 1.315610e-01 6.460613e-05 9.136687e-05 8.000000e-04 6.460613e-05 8.743102e+00 1.858473e-03 5.491295e+02 1.713735e-01 4.319689e-02 7.260007e-05
1.489000e-01 7.444000e-02 2.627411e-05 3.708869e-03 5.245097e-03 8.000000e-04 3.708843e-03 1.939559e+01 1.014434e+05 3.614190e+02 6.170719e-02 3.521502e-02 1.553256e-06
1.045000e-01 2.285000e-02 2.160748e-06 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 1.986760e+01 1.448940e+06 2.160388e+02 7.086874e-02 3.694752e-02 4.667964e-08
2.000000e+00 1.805000e-02 1.915902e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 6.535321e+11 1.916094e+02 5.271166e-13 3.805265e-02 1.209348e-03
2.000000e-02 1.194000e-01 1.151785e-01 6.719138e-05 9.502296e-05 8.000000e-04 6.719138e-05 8.958443e+00 1.034709e-04 5.199944e+02 1.516313e-01 3.861895e-02 7.220266e-05
2.251000e-02 5.878000e-02 1.260166e-01 6.940054e-05 9.814719e-05 8.000000e-04 6.940054e-05 5.767815e+00 1.090971e-03 6.069507e+02 1.562924e-01 3.702683e-02 7.251066e-05
2.850000e-02 1.512000e-01 4.525022e-02 1.105658e-04 1.563637e-04 8.000000e-04 1.105658e-04 8.620864e+00 3.826890e-05 5.531747e+02 1.234929e-01 3.549315e-02 6.336415e-05
2.251000e-02 1.000000e+00 3.402096e-06 1.038351e-08 1.468450e-08 8.000000e-04 1.038351e-08 3.180203e+01 9.320858e+00 3.668048e-10 1.856712e-01 1.546497e-02 4.757021e-05
2.122000e-01 6.236000e-01 1.010301e-05 3.560222e-03 5.034882e-03 8.000000e-04 3.560199e-03 2.497018e+01 3.017663e-08 1.280575e+02 7.321604e-02 1.153892e-02 3.236813e-05
6.910000e-01 4.125000e-02 3.972143e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180161e+01 1.471147e+08 3.972540e-03 3.698517e-02 3.673279e-02 4.179651e-10
2.122000e-01 3.257000e-02 9.678363e-08 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.066210e+01 4.214050e+06 9.676751e+00 5.179203e-02 4.186710e-02 1.722089e-08
5.789000e-02 2.894000e-02 5.069863e-05 2.831556e-03 4.004409e-03 8.000000e-04 2.831545e-03 1.124832e+01 4.509757e+05 4.064870e+02 1.066382e-01 4.182424e-02 2.486310e-07
1.777000e+00 1.125000e-02 2.783892e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 4.431451e+12 2.784171e+02 4.332473e-14 4.285867e-02 1.051441e-03
4.849000e-01 1.266000e-02 3.251073e-13 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.338157e+10 3.251398e-05 3.473957e-02 4.069622e-02 9.652067e-13
3.403000e-01 1.701000e-01 8.415020e-06 6.323904e-03 8.943172e-03 8.000000e-04 6.323777e-03 1.794756e+01 1.543130e+04 3.365314e+02 4.486598e-02 2.625677e-02 8.687346e-06
6.514000e-02 1.000000e+00 2.191247e-06 1.012147e-08 1.431391e-08 8.000000e-04 1.012147e-08 3.180203e+01 8.230085e+01 2.244802e-10 1.651843e-01 1.543050e-02 3.883836e-05
4.849000e-01 1.914000e-01 2.868065e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 1.766311e+01 1.504046e+04 2.868352e+02 3.968294e-02 2.241656e-02 9.910319e-06
4.062000e-02 7.444000e-02 3.793596e-02 1.179009e-04 1.667370e-04 8.000000e-04 1.179009e-04 1.067777e+01 7.255481e-04 5.273330e+02 1.205985e-01 3.627243e-02 8.603176e-05
2.000000e+00 5.878000e-02 1.631918e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.782099e+09 1.632081e+02 5.899934e-10 3.973371e-02 9.393270e-04
8.249000e-02 6.615000e-02 1.815365e-04 1.682054e-03 2.378780e-03 8.000000e-04 1.682052e-03 1.200659e+01 5.863967e+04 5.136222e+02 7.379809e-02 3.499901e-02 2.085089e-06
1.108000e+00 1.914000e-01 3.510161e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.177619e+01 4.485726e+05 3.510512e-01 2.866735e-02 2.465847e-02 2.266845e-07
7.330000e-02 2.894000e-02 1.162904e-05 2.336563e-03 3.304390e-03 8.000000e-04 2.336556e-03 2.761099e+01 1.831081e+06 6.348905e+01 1.141900e-01 4.049865e-02 1.037917e-07
2.251000e-02 4.125000e-02 1.376168e-01 6.551937e-05 9.265838e-05 8.000000e-04 6.551937e-05 7.973716e+00 4.238111e-03 5.907597e+02 1.494605e-01 4.295212e-02 7.247885e-05
5.457000e-01 1.061000e-01 5.323749e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.118759e+01 5.008025e+05 5.324282e+00 3.730263e-02 3.642091e-02 2.490352e-07
5.457000e-01 4.924000e-01 9.126643e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.673772e+01 1.078219e+02 9.127556e+01 4.808036e-02 6.381918e-03 1.563431e-05
3.829000e-01 1.604000e-02 1.106594e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180191e+01 1.575471e+09 1.106705e-03 4.466887e-02 4.158621e-02 1.525770e-11
1.777000e+00 1.194000e-01 2.855582e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180192e+01 3.207119e+07 2.855867e+02 8.927725e-08 3.389441e-02 1.136855e-03
2.251000e-02 3.665000e-02 1.281492e-01 7.110254e-05 1.005542e-04 8.000000e-04 7.110254e-05 8.172616e+00 5.935297e-03 6.478677e+02 1.277309e-01 3.776077e-02 7.150893e-05
2.251000e-02 6.615000e-02 1.262496e-01 7.036813e-05 9.951557e-05 8.000000e-04 7.036813e-05 6.424660e+00 7.281574e-04 6.251471e+02 1.482959e-01 3.970508e-02 7.530905e-05
3.829000e-01 4.125000e-02 3.918756e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.177481e+01 1.383338e+07 3.919148e-01 4.485429e-02 4.405164e-02 5.077285e-09
2.122000e-01 2.031000e-02 3.955542e-09 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.174949e+01 4.544026e+07 3.954883e-01 5.488706e-02 3.962281e-02 7.575191e-10
7.330000e-02 1.194000e-01 6.100479e-03 2.737490e-04 3.871395e-04 8.000000e-04 2.737490e-04 9.918686e+00 1.226488e-04 4.571608e+02 8.236672e-02 3.063255e-02 5.865626e-05
2.000000e+00 5.223000e-02 1.503184e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 3.197917e+09 1.503334e+02 2.805947e-10 3.937427e-02 9.252704e-04
7.330000e-02 8.886000e-01 5.844677e-06 1.392968e-08 1.969954e-08 8.000000e-04 1.392968e-08 3.180203e+01 7.828819e+01 1.134077e-09 1.601770e-01 1.644329e-02 4.320219e-05
1.579000e+00 1.512000e-01 3.333686e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180152e+01 6.086925e+06 3.334019e+02 5.065051e-07 2.753728e-02 8.404977e-04
4.062000e-02 6.236000e-01 1.827580e-04 1.520076e-03 2.149709e-03 8.000000e-04 1.520074e-03 2.240805e+01 5.828056e-09 4.222862e+02 1.535910e-01 2.734774e-02 7.378595e-05
2.687000e-01 3.257000e-02 1.082208e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.166503e+01 1.093673e+07 1.082316e+00 5.276937e-02 4.257740e-02 4.225919e-09
4.849000e-01 2.572000e-02 2.608730e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180182e+01 3.794747e+08 2.608991e-03 4.262376e-02 4.158966e-02 8.156895e-11
5.144000e-02 5.878000e-02 2.134643e-02 3.162293e-03 4.472136e-03 8.000000e-04 3.162278e-03 3.166487e+02 1.863497e-05 2.134664e+05 1.300101e-01 3.656231e-02 7.189107e-05
1.777000e+00 4.642000e-02 3.274729e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 3.588932e+09 3.275056e+02 2.767112e-10 3.899247e-02 1.267709e-03
1.247000e+00 4.375000e-01 3.922481e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.119221e+01 1.080557e+04 3.922873e+00 3.752075e-02 9.469973e-03 8.613487e-06
4.849000e-01 2.424000e-01 3.806502e-06 8.014731e-03 1.133418e-02 8.000000e-04 8.014474e-03 1.647599e+01 6.655969e+03 2.445141e+02 4.353723e-02 1.754302e-02 1.513438e-05
3.207000e-02 2.154000e-01 2.488293e-02 1.358158e-04 1.920725e-04 8.000000e-04 1.358158e-04 1.130467e+01 1.108985e-05 4.589887e+02 1.403831e-01 4.046980e-02 7.214007e-05
1.675000e-01 7.444000e-02 1.392525e-05 4.970985e-03 7.029948e-03 8.000000e-04 4.970924e-03 1.633961e+01 9.479704e+04 3.441025e+02 5.044534e-02 4.295306e-02 1.207210e-06
7.330000e-02 1.000000e-02 1.549531e-07 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.046567e+01 2.277880e+07 1.549273e+01 8.928012e-02 3.992286e-02 1.361114e-09
2.850000e-02 3.455000e-01 6.217267e-03 2.578175e-04 3.646091e-04 8.000000e-04 2.578175e-04 1.336856e+01 5.875482e-07 4.132610e+02 1.361141e-01 3.748623e-02 7.567571e-05
9.283000e-02 3.070000e-01 1.244701e-03 5.990164e-04 8.471370e-04 8.000000e-04 5.990163e-04 1.328499e+01 1.686467e-06 4.466245e+02 1.094664e-01 2.673578e-02 4.833533e-05
1.403000e+00 4.642000e-02 1.664154e-13 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.384457e+09 1.664321e-05 3.395681e-02 4.533787e-02 2.411692e-11
3.609000e-02 1.604000e-02 4.295913e-05 3.120614e-03 4.413193e-03 8.000000e-04 3.120598e-03 1.772685e+01 1.124972e+06 4.183458e+02 1.252494e-01 3.905686e-02 6.710282e-08
2.850000e-02 8.377000e-02 7.346902e-02 8.839958e-05 1.250159e-04 8.000000e-04 8.839958e-05 6.337154e+00 3.644029e-04 5.741227e+02 1.308041e-01 4.022890e-02 7.829911e-05
8.751000e-01 3.665000e-02 1.907000e-12 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180202e+01 6.862348e+08 1.907191e-04 2.778463e-02 4.249701e-02 4.772703e-11
1.176000e-01 2.894000e-02 2.239333e-06 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 1.541466e+01 7.036574e+05 2.238960e+02 5.899257e-02 4.013042e-02 6.678089e-08
9.848000e-01 1.000000e-02 3.610024e-16 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 7.506952e+11 3.610385e-08 3.461550e-02 4.228050e-02 1.382168e-14
9.848000e-01 8.377000e-02 8.012802e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180115e+01 1.758270e+07 8.013603e-03 2.579779e-02 3.674916e-02 2.904641e-09
3.829000e-01 8.377000e-02 2.102397e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.004946e+01 3.915693e+05 2.102608e+01 4.558541e-02 3.843436e-02 2.931651e-07
1.403000e+00 1.125000e-02 4.168183e-17 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 1.719930e+12 4.168600e-09 3.102896e-02 4.093251e-02 6.358231e-15
1.403000e+00 1.343000e-01 7.716726e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180150e+01 6.875990e+06 7.717498e-03 3.034770e-02 3.424596e-02 1.222224e-08
1.045000e-01 2.728000e-01 1.149984e-03 6.259340e-04 8.852042e-04 8.000000e-04 6.259339e-04 1.088130e+01 2.891359e-06 4.505559e+02 7.986028e-02 2.205949e-02 4.855475e-05
1.176000e-01 2.285000e-02 7.800369e-07 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 2.597701e+01 2.334960e+06 7.799071e+01 6.459269e-02 3.506648e-02 2.533812e-08
2.000000e-02 2.728000e-01 2.019225e-02 1.532272e-04 2.166960e-04 8.000000e-04 1.532272e-04 1.464453e+01 1.662384e-06 4.740852e+02 1.611002e-01 3.026513e-02 7.093243e-05
3.024000e-01 2.728000e-01 2.105815e-05 3.030850e-03 4.286250e-03 8.000000e-04 3.030836e-03 2.330305e+01 2.125880e+03 1.934413e+02 5.421925e-02 1.242759e-02 1.829579e-05
2.251000e-02 1.604000e-02 1.766551e-04 1.201946e-03 1.699806e-03 8.000000e-04 1.201945e-03 1.813867e+01 8.897567e+05 2.552088e+02 1.521062e-01 3.950990e-02 1.028290e-07
2.251000e-02 1.194000e-01 9.108331e-02 7.849934e-05 1.110148e-04 8.000000e-04 7.849934e-05 7.844202e+00 9.611575e-05 5.612686e+02 1.785776e-01 3.878197e-02 6.587154e-05
2.000000e+00 4.642000e-02 1.576088e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 5.753688e+09 1.576245e+02 1.757752e-10 4.617973e-02 9.634178e-04
7.776000e-01 1.000000e-02 1.381810e-15 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 2.924331e+11 1.381948e-07 2.920094e-02 4.419669e-02 2.117276e-14
2.000000e-02 1.266000e-02 1.420843e-04 1.386633e-03 1.960993e-03 8.000000e-04 1.386632e-03 2.006140e+01 1.510849e+06 2.731927e+02 1.509780e-01 3.687699e-02 5.673360e-08
6.514000e-02 3.257000e-02 4.693579e-05 3.121863e-03 4.414960e-03 8.000000e-04 3.121848e-03 9.016913e+00 3.316138e+05 4.574376e+02 9.922506e-02 4.315863e-02 3.044348e-07
1.489000e-01 4.642000e-02 2.889077e-06 6.410894e-03 9.066187e-03 8.000000e-04 6.410762e-03 2.458101e+01 4.011151e+05 1.187398e+02 5.436830e-02 3.977012e-02 1.768824e-07
3.609000e-02 3.257000e-02 4.665631e-04 9.324100e-04 1.318626e-03 8.000000e-04 9.324096e-04 1.401622e+01 1.872378e+05 4.056245e+02 1.132057e-01 3.943441e-02 7.294831e-07
9.848000e-01 8.886000e-01 9.981510e-15 1.258925e-06 1.780389e-06 8.000000e-04 1.258925e-06 3.180203e+01 3.777152e+09 1.581963e-14 4.799223e-02 3.659597e-03 1.330139e-11
1.675000e-01 2.285000e-02 4.216052e-08 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.140351e+01 9.673040e+06 4.215350e+00 5.797391e-02 3.592133e-02 3.997069e-09
5.789000e-02 5.878000e-02 1.258972e-02 1.935761e-04 2.737579e-04 8.000000e-04 1.935761e-04 1.089210e+01 3.289923e-01 4.717582e+02 1.064549e-01 3.449442e-02 6.193546e-05
2.122000e-01 1.805000e-02 1.798066e-09 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.178181e+01 8.203938e+07 1.797767e-01 5.691463e-02 3.859044e-02 3.248789e-10
5.457000e-01 3.888000e-01 1.626556e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.097109e+01 5.242832e+02 1.626718e+02 4.044971e-02 6.996864e-03 1.523994e-05
4.849000e-01 2.031000e-02 6.940945e-12 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180197e+01 1.238145e+09 6.941639e-04 4.122767e-02 4.660245e-02 2.051474e-11
5.144000e-02 5.223000e-02 1.740953e-02 3.162293e-03 4.472136e-03 8.000000e-04 3.162278e-03 3.171614e+02 1.390310e-03 1.740970e+05 8.814076e-02 3.211352e-02 6.427139e-05
2.251000e-02 7.444000e-02 1.122648e-01 6.942574e-05 9.818282e-05 8.000000e-04 6.942574e-05 8.389096e+00 5.174976e-04 5.411087e+02 1.443801e-01 3.650291e-02 7.009459e-05
3.024000e-01 2.572000e-02 6.209042e-10 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.179555e+01 5.778287e+07 6.209663e-02 3.364065e-02 3.843846e-02 3.691137e-10
5.789000e-02 2.154000e-01 8.263299e-03 2.339851e-04 3.309049e-04 8.000000e-04 2.339851e-04 1.165365e+01 1.233234e-05 4.524075e+02 9.059767e-02 3.469937e-02 6.918807e-05
5.144000e-02 3.665000e-02 6.487171e-04 3.162293e-03 4.472136e-03 8.000000e-04 3.162278e-03 1.333681e+02 5.561175e+04 6.487236e+03 9.625819e-02 3.934342e-02 2.349714e-06
3.024000e-01 1.425000e-02 4.295632e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180167e+01 1.119377e+09 4.296062e-03 6.297668e-02 3.573584e-02 2.508863e-11
4.571000e-02 2.424000e-01 1.093352e-02 1.985425e-04 2.807815e-04 8.000000e-04 1.985425e-04 1.432452e+01 7.403424e-06 4.309896e+02 1.076724e-01 3.325647e-02 7.130010e-05
9.848000e-01 3.888000e-01 7.623390e-08 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.077127e+01 7.507329e+03 7.624153e+00 3.887722e-02 8.492916e-03 5.915158e-06
5.457000e-01 3.455000e-01 2.087189e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 1.847402e+01 1.046536e+03 2.087398e+02 4.457650e-02 8.830804e-03 1.825393e-05
2.850000e-02 5.878000e-02 7.132924e-02 8.958947e-05 1.266986e-04 8.000000e-04 8.958947e-05 7.086656e+00 1.149170e-03 5.725080e+02 1.802740e-01 4.679679e-02 6.597944e-05
6.910000e-01 3.888000e-01 9.980160e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.566136e+01 1.590157e+03 9.981158e+01 3.976360e-02 9.052386e-03 2.252504e-05
1.489000e-01 1.343000e-01 1.337074e-04 1.453187e-03 2.055114e-03 8.000000e-04 1.453185e-03 1.984097e+01 1.877991e+04 2.823568e+02 6.139232e-02 2.886249e-02 9.370268e-06
2.000000e-02 2.154000e-01 4.349432e-02 9.315945e-05 1.317474e-04 8.000000e-04 9.315945e-05 1.518579e+01 9.146741e-06 3.774734e+02 1.417239e-01 3.732628e-02 6.956848e-05
5.789000e-02 1.914000e-01 9.166310e-03 2.320512e-04 3.281700e-04 8.000000e-04 2.320512e-04 8.858208e+00 1.803297e-05 4.935854e+02 9.962242e-02 3.395203e-02 6.726331e-05
1.885000e-01 3.070000e-01 6.779877e-05 1.470385e-03 2.079435e-03 8.000000e-04 1.470383e-03 2.284880e+01 1.655738e-06 1.465830e+02 6.852852e-02 7.650406e-03 1.806198e-05
4.062000e-02 1.604000e-02 3.039298e-05 4.560329e-03 6.449212e-03 8.000000e-04 4.560281e-03 7.925072e+00 8.719305e+05 6.320705e+02 1.029045e-01 3.811056e-02 5.982549e-08
3.609000e-02 1.343000e-01 3.632005e-02 1.094151e-04 1.547364e-04 8.000000e-04 1.094151e-04 1.025028e+01 9.040445e-05 4.348117e+02 1.364825e-01 3.844410e-02 7.684455e-05
5.457000e-01 1.000000e+00 1.508738e-08 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 7.509442e+03 1.508738e-12 5.860081e-02 4.372787e-03 7.712624e-06
4.849000e-01 3.888000e-01 2.169705e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 2.189647e+01 2.836571e+02 2.169922e+02 4.929543e-02 7.984736e-03 1.385277e-05
2.000000e-02 8.886000e-01 1.009235e-05 1.012559e-08 1.431974e-08 8.000000e-04 1.012559e-08 3.180203e+01 1.102209e+01 1.034744e-09 1.902715e-01 1.479155e-02 4.607547e-05
1.403000e+00 1.266000e-02 8.148380e-17 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 9.528656e+11 8.149195e-09 3.009937e-02 3.990452e-02 1.216574e-14
6.910000e-01 1.425000e-02 6.006385e-14 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 3.050290e+10 6.006986e-06 4.173496e-02 4.446023e-02 6.432509e-13
4.571000e-02 1.604000e-02 1.665927e-05 4.730681e-03 6.690119e-03 8.000000e-04 4.730629e-03 1.349615e+01 1.325333e+06 3.728236e+02 1.012240e-01 3.728632e-02 4.529045e-08
1.579000e+00 4.125000e-02 7.292494e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 4.067900e+09 7.293223e+02 2.530422e-10 3.818258e-02 1.668431e-03
1.045000e-01 3.455000e-01 7.563720e-04 7.496151e-04 1.060116e-03 8.000000e-04 7.496149e-04 1.377101e+01 9.569679e-07 4.250227e+02 8.600826e-02 2.232661e-02 5.383369e-05
1.489000e-01 8.377000e-02 3.428059e-05 3.881386e-03 5.489068e-03 8.000000e-04 3.881357e-03 7.383184e+00 4.901772e+04 5.164426e+02 5.152848e-02 3.619441e-02 2.138532e-06
2.122000e-01 1.000000e+00 4.349754e-07 1.298970e-08 1.837021e-08 8.000000e-04 1.298970e-08 3.180203e+01 5.327154e+02 7.339437e-11 1.144203e-01 1.166840e-02 2.945054e-05
3.024000e-01 5.541000e-01 5.392485e-06 3.846465e-03 5.439683e-03 8.000000e-04 3.846437e-03 2.963946e+01 9.158215e-08 7.978341e+01 7.556354e-02 6.117989e-03 2.450029e-05
1.489000e-01 3.257000e-02 9.789589e-07 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 2.309914e+01 1.004992e+06 9.787959e+01 5.385883e-02 4.211631e-02 6.373729e-08
1.675000e-01 1.425000e-02 2.914574e-09 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.177750e+01 1.041719e+08 2.914088e-01 5.538266e-02 3.910128e-02 2.720516e-10
7.776000e-01 1.266000e-02 8.864854e-15 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 8.935751e+10 8.865740e-07 3.478417e-02 3.935780e-02 1.415654e-13
3.024000e-01 4.375000e-01 8.225180e-06 3.571209e-03 5.050420e-03 8.000000e-04 3.571186e-03 2.610872e+01 3.186070e-07 1.049001e+02 6.912912e-02 5.112838e-03 1.705022e-05
1.777000e+00 2.894000e-02 2.769518e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 3.822396e+10 2.769795e+02 1.632009e-11 3.835450e-02 1.025039e-03
8.249000e-02 7.017000e-01 4.822245e-05 2.479098e-03 3.505963e-03 8.000000e-04 2.479090e-03 2.456525e+01 6.365417e-09 2.963716e+02 1.498445e-01 2.596098e-02 7.503043e-05
2.000000e-02 7.017000e-01 8.227210e-05 1.603731e-03 2.268015e-03 8.000000e-04 1.603729e-03 2.969195e+01 8.925749e-10 2.116000e+02 1.412880e-01 1.781452e-02 5.756095e-05
1.403000e+00 7.444000e-02 3.396585e-12 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180199e+01 1.323069e+08 3.396925e-04 3.364959e-02 3.619002e-02 5.218090e-10
1.675000e-01 9.427000e-02 4.283064e-05 3.869356e-03 5.472055e-03 8.000000e-04 3.869327e-03 7.831112e+00 4.408018e+04 6.412569e+02 6.237411e-02 3.694218e-02 4.152188e-06
2.251000e-02 1.266000e-02 1.110322e-04 1.948690e-03 2.755858e-03 8.000000e-04 1.948686e-03 1.819705e+01 1.307205e+06 4.216329e+02 1.619290e-01 3.836484e-02 6.410546e-08
2.000000e+00 1.125000e-02 2.078418e-06 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 7.085530e+12 2.078626e+02 3.396727e-14 3.990684e-02 1.240206e-03
3.403000e-01 1.425000e-02 1.615066e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180188e+01 1.787379e+09 1.615228e-03 4.860607e-02 3.992853e-02 1.508798e-11
1.403000e+00 2.031000e-02 1.476697e-15 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 8.817067e+10 1.476845e-07 2.605635e-02 4.140674e-02 2.181989e-13
5.457000e-01 2.894000e-02 1.899974e-11 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180183e+01 3.377947e+08 1.900164e-03 3.758408e-02 3.609153e-02 8.348639e-11
4.309000e-01 4.125000e-02 1.281798e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.178665e+01 2.237863e+07 1.281927e-01 4.076376e-02 3.959225e-02 2.724462e-09
1.108000e+00 1.266000e-02 5.382898e-16 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.180203e+01 3.645618e+11 5.383436e-08 3.634386e-02 4.218651e-02 3.326105e-14
3.609000e-02 2.572000e-02 2.056690e-04 1.524167e-03 2.155496e-03 8.000000e-04 1.524166e-03 1.072027e+01 3.444343e+05 4.777867e+02 1.151575e-01 4.005338e-02 3.316463e-07
1.108000e+00 1.512000e-01 1.181381e-09 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.178990e+01 1.461672e+06 1.181499e-01 3.697462e-02 2.843331e-02 7.631016e-08
9.283000e-02 1.061000e-01 3.366136e-03 3.205829e-04 4.533726e-04 8.000000e-04 3.205829e-04 1.364122e+01 1.000905e-03 3.459492e+02 7.207745e-02 2.367249e-02 5.692049e-05
1.777000e+00 3.455000e-01 6.017250e-07 1.000050e-02 1.414214e-02 8.000000e-04 1.000000e-02 3.178985e+01 1.541638e+05 6.017852e+01 4.928970e-05 9.906496e-03 3.722371e-04
9.283000e-02 2.031000e-02 1.565264e-06 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 1.972145e+01 1.614646e+06 1.565004e+02 6.216953e-02 3.542261e-02 2.379445e-08
1.675000e-01 3.455000e-01 1.061014e-04 1.590254e-03 2.248956e-03 8.000000e-04 1.590252e-03 1.946036e+01 6.201181e-07 2.683207e+02 6.628885e-02 1.114831e-02 2.295482e-05
1.045000e-01 2.154000e-01 1.370212e-03 5.498059e-04 7.775428e-04 8.000000e-04 5.498058e-04 1.099153e+01 8.337067e-06 4.141965e+02 7.382328e-02 2.205750e-02 4.623562e-05
1.885000e-01 2.285000e-02 2.111482e-08 9.999167e-03 1.414025e-02 8.000000e-04 9.998668e-03 3.158816e+01 1.550662e+07 2.111131e+00 5.368779e-02 4.092590e-02 2.633854e-09
5.144000e-02 2.285000e-02 3.517785e-05 3.162293e-03 4.472136e-03 8.000000e-04 3.162278e-03 3.417914e+01 7.707724e+05 3.517821e+02 1.046741e-01 3.871883e-02 1.169858e-07
4.309000e-01 6.236000e-01 1.422011e-07 1.000000e-08 1.414214e-08 8.000000e-04 1.000000e-08 3.180203e+01 2.846224e+04 1.422011e-11 6.234504e-02 4.027622e-03 2.806031e-06
