# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length MB_N_events
7.330000e-02 2.031000e-02 9.554470e-04 7.543622e-04 1.066829e-03 1.000000e-02 7.543619e-04 1.311491e+01 6.904714e+05 5.437088e+02
6.141000e-01 2.154000e-01 2.420632e-04 1.363870e-03 1.928802e-03 1.000000e-02 1.363869e-03 1.286238e+01 7.514768e+03 4.502719e+02
9.283000e-02 1.125000e-02 7.225859e-05 2.460343e-03 3.479440e-03 1.000000e-02 2.460335e-03 2.103656e+01 3.381519e+06 4.374020e+02
1.247000e+00 4.375000e-01 1.233496e-05 6.456710e-03 9.130977e-03 1.000000e-02 6.456576e-03 1.343478e+01 1.650968e+02 5.142334e+02
1.777000e+00 1.701000e-01 4.823938e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 7.872091e+16 2.102000e-23
5.144000e-02 5.878000e-02 3.159965e+00 1.262847e-05 1.785935e-05 1.000000e-02 1.262847e-05 9.309847e+00 1.166729e+00 5.039455e+02
3.403000e-01 1.266000e-02 2.040771e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.988225e+01 2.094907e+07 2.040415e+01
1.323000e-01 1.425000e-02 4.288442e-05 3.471332e-03 4.909176e-03 1.000000e-02 3.471311e-03 1.034682e+01 2.160365e+06 5.167637e+02
1.675000e-01 3.665000e-02 3.564905e-04 1.154956e-03 1.633353e-03 1.000000e-02 1.154955e-03 1.540355e+01 4.239796e+05 4.755307e+02
4.062000e-02 6.236000e-01 2.543828e-02 1.123384e-04 1.588704e-04 1.000000e-02 1.123384e-04 2.283785e+01 1.069011e-06 3.210288e+02
1.176000e-01 2.285000e-02 2.195202e-04 1.240852e-03 1.754828e-03 1.000000e-02 1.240851e-03 1.344728e+01 9.663857e+05 3.379979e+02
4.309000e-01 1.125000e-02 1.036276e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 9.682306e+27 1.036561e-40
8.751000e-01 1.425000e-02 1.973594e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 5.015777e+28 1.974136e-42
8.249000e-02 2.572000e-02 1.219522e-03 5.036307e-04 7.122413e-04 1.000000e-02 5.036307e-04 1.926326e+01 7.485129e+05 3.093244e+02
4.849000e-01 8.377000e-02 5.873045e-05 2.779217e-03 3.930391e-03 1.000000e-02 2.779206e-03 1.843480e+01 8.267786e+04 4.536367e+02
1.777000e+00 5.541000e-01 1.770271e-06 9.024897e-03 1.276261e-02 1.000000e-02 9.024530e-03 2.877406e+01 1.090362e+02 1.441864e+02
6.910000e-01 2.154000e-01 1.165947e-04 1.345872e-03 1.903349e-03 1.000000e-02 1.345871e-03 2.384931e+01 1.246500e+04 2.111963e+02
2.000000e-02 3.455000e-01 1.251089e+00 1.932473e-05 2.732929e-05 1.000000e-02 1.932473e-05 1.386794e+01 5.150725e-05 4.672129e+02
1.675000e-01 2.285000e-02 6.687906e-05 2.204323e-03 3.117376e-03 1.000000e-02 2.204318e-03 1.567902e+01 1.275658e+06 3.249680e+02
2.000000e+00 4.375000e-01 1.922825e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.046822e+01 4.758999e+02 1.922490e+02
2.122000e-01 1.000000e-02 6.928881e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.364689e+19 3.019216e-23
2.687000e-01 1.266000e-02 3.444758e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.833709e+19 1.501031e-23
2.000000e+00 1.512000e-01 1.165319e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.297234e+17 5.077803e-24
2.251000e-02 2.285000e-02 1.428598e+01 5.478978e-06 7.748446e-06 1.000000e-02 5.478978e-06 1.460366e+01 1.091854e+03 4.288536e+02
1.045000e-01 1.425000e-02 9.442819e-05 2.247785e-03 3.178840e-03 1.000000e-02 2.247779e-03 1.119548e+01 1.993052e+06 4.771019e+02
1.675000e-01 1.266000e-02 1.175785e-05 6.268418e-03 8.864707e-03 1.000000e-02 6.268295e-03 1.413376e+01 3.091050e+06 4.620018e+02
1.675000e-01 4.642000e-02 6.647250e-04 9.071350e-04 1.282882e-03 1.000000e-02 9.071346e-04 1.261227e+01 2.099467e+05 5.469982e+02
1.489000e-01 5.541000e-01 9.293261e-03 2.089079e-04 2.954404e-04 1.000000e-02 2.089079e-04 1.762426e+01 6.010915e-06 4.055813e+02
3.609000e-02 1.125000e-02 2.346869e-03 4.825540e-04 6.824344e-04 1.000000e-02 4.825540e-04 7.751773e+00 1.912388e+06 5.464880e+02
2.251000e-02 7.017000e-01 1.196688e-02 1.166074e-04 1.649077e-04 1.000000e-02 1.166074e-04 2.987876e+01 2.138428e-07 1.627170e+02
6.910000e-01 1.343000e-01 4.468274e-05 2.965407e-03 4.193700e-03 1.000000e-02 2.965394e-03 1.696274e+01 2.861284e+04 3.929238e+02
1.489000e-01 1.512000e-01 8.120240e-02 6.185882e-05 8.748158e-05 1.000000e-02 6.185882e-05 1.888409e+01 1.240831e+00 3.107221e+02
4.309000e-01 1.805000e-02 7.033112e-20 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.064585e+19 3.064633e-24
7.330000e-02 7.017000e-01 7.851033e-03 2.005160e-04 2.835725e-04 1.000000e-02 2.005160e-04 2.477983e+01 7.687070e-07 3.156640e+02
1.675000e-01 1.000000e+00 1.704456e-08 2.876972e-11 4.068653e-11 1.000000e-02 2.876972e-11 3.180203e+01 6.733177e+07 1.410773e-17
4.571000e-02 1.125000e-02 1.018273e-03 7.056144e-04 9.978892e-04 1.000000e-02 7.056142e-04 9.108845e+00 2.374228e+06 5.069897e+02
3.609000e-02 1.425000e-02 4.458268e-03 2.995129e-04 4.235752e-04 1.000000e-02 2.995129e-04 1.081261e+01 1.467484e+06 3.999422e+02
6.141000e-01 4.924000e-01 1.118935e-04 1.574542e-03 2.226737e-03 1.000000e-02 1.574541e-03 2.268891e+01 5.757028e+01 2.774046e+02
3.829000e-01 5.878000e-02 3.916387e-05 2.936170e-03 4.152353e-03 1.000000e-02 2.936157e-03 1.326725e+01 1.739392e+05 3.376353e+02
1.675000e-01 3.888000e-01 1.468767e-02 1.136484e-04 1.607231e-04 1.000000e-02 1.136484e-04 2.121500e+01 8.068786e-05 1.897053e+02
3.829000e-01 2.572000e-02 2.758404e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.162593e+18 1.201957e-22
5.457000e-01 4.375000e-01 2.321424e-04 1.151253e-03 1.628116e-03 1.000000e-02 1.151252e-03 1.862500e+01 1.201889e+02 3.076775e+02
4.309000e-01 1.194000e-01 2.731311e-04 1.333375e-03 1.885675e-03 1.000000e-02 1.333374e-03 1.124936e+01 3.738953e+04 4.855966e+02
1.777000e+00 9.427000e-02 3.827854e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 6.584621e+25 3.828905e-40
2.687000e-01 2.031000e-02 5.966480e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.728732e+18 2.599855e-22
1.579000e+00 5.878000e-02 8.816729e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 4.413455e+26 8.819150e-41
4.062000e-02 1.425000e-02 2.242743e-03 3.360790e-04 4.752874e-04 1.000000e-02 3.360790e-04 2.462067e+01 1.903801e+06 2.533158e+02
1.247000e+00 3.888000e-01 1.079470e-05 3.055679e-03 4.321362e-03 1.000000e-02 3.055664e-03 2.572749e+01 1.367069e+03 1.007920e+02
2.850000e-02 4.125000e-02 1.277412e+01 6.294782e-06 8.902166e-06 1.000000e-02 6.294782e-06 7.645422e+00 1.084830e+00 5.061652e+02
9.848000e-01 7.017000e-01 3.629782e-15 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 4.291468e+12 1.581654e-19
1.885000e-01 3.257000e-02 1.647415e-04 1.752469e-03 2.478361e-03 1.000000e-02 1.752466e-03 1.100790e+01 5.502820e+05 5.059452e+02
5.457000e-01 1.000000e-02 8.721396e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 4.520594e+28 8.723790e-42
7.776000e-01 1.604000e-02 9.300446e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.712222e+28 9.303000e-42
1.247000e+00 9.427000e-02 2.924719e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 3.630837e+17 1.274427e-23
1.323000e-01 2.572000e-02 2.032767e-04 1.391219e-03 1.967479e-03 1.000000e-02 1.391218e-03 1.275604e+01 6.766324e+05 3.934403e+02
2.533000e-02 2.894000e-02 1.037408e+01 6.166075e-06 8.720147e-06 1.000000e-02 6.166075e-06 1.268752e+01 9.967399e+00 3.944273e+02
2.687000e-01 7.017000e-01 4.301385e-04 7.517059e-08 1.063073e-07 1.000000e-02 7.517059e-08 3.180203e+01 7.796744e+01 2.430548e-06
4.309000e-01 3.888000e-01 5.665120e-04 6.602540e-04 9.337399e-04 1.000000e-02 6.602538e-04 2.247288e+01 1.989671e+02 2.469626e+02
1.247000e+00 4.924000e-01 1.028211e-05 5.249799e-03 7.424235e-03 1.000000e-02 5.249727e-03 2.257503e+01 1.356260e+02 2.833790e+02
1.403000e+00 1.914000e-01 6.945425e-06 6.761471e-03 9.561945e-03 1.000000e-02 6.761316e-03 1.766738e+01 1.626736e+04 3.175274e+02
6.514000e-02 5.223000e-02 2.732255e-02 1.063636e-04 1.504209e-04 1.000000e-02 1.063636e-04 2.257806e+01 1.186839e+05 3.091061e+02
1.176000e-01 1.125000e-02 2.370034e-05 3.035630e-03 4.293009e-03 1.000000e-02 3.035616e-03 2.279237e+01 5.810627e+06 2.183997e+02
2.687000e-01 1.914000e-01 5.623161e-03 2.853247e-04 4.035100e-04 1.000000e-02 2.853246e-04 1.109220e+01 8.326716e+03 4.577824e+02
6.910000e-01 5.223000e-02 3.809231e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 1.566510e+01 2.876052e+05 3.808566e+02
5.789000e-02 8.377000e-02 2.464829e+00 1.068347e-05 1.510871e-05 1.000000e-02 1.068347e-05 1.962813e+01 1.856784e-01 2.813271e+02
5.144000e-02 6.615000e-02 3.071324e+00 1.340575e-05 1.895859e-05 1.000000e-02 1.340575e-05 1.015633e+01 2.923002e-01 5.519601e+02
2.251000e-02 1.914000e-01 7.673071e+00 7.433355e-06 1.051235e-05 1.000000e-02 7.433355e-06 1.202364e+01 2.598375e-03 4.239737e+02
3.403000e-01 2.728000e-01 2.252911e-03 3.576217e-04 5.057534e-04 1.000000e-02 3.576217e-04 1.657968e+01 2.007000e+03 2.881321e+02
1.403000e+00 3.665000e-02 1.291948e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.922274e+27 1.292302e-41
3.207000e-02 1.701000e-01 5.510267e+00 8.751786e-06 1.237689e-05 1.000000e-02 8.751786e-06 1.069659e+01 5.429283e-03 4.220521e+02
3.609000e-02 2.424000e-01 2.454101e+00 1.355196e-05 1.916537e-05 1.000000e-02 1.355196e-05 1.085768e+01 9.879494e-04 4.507097e+02
3.403000e-01 4.125000e-02 2.496115e-05 3.645538e-03 5.155535e-03 1.000000e-02 3.645514e-03 1.766525e+01 4.158364e+05 3.317324e+02
9.283000e-02 2.728000e-01 2.492602e-01 3.496203e-05 4.944378e-05 1.000000e-02 3.496203e-05 1.792929e+01 7.148498e-04 3.046816e+02
1.489000e-01 1.805000e-02 5.852557e-05 2.016054e-03 2.851126e-03 1.000000e-02 2.016050e-03 2.389523e+01 3.097269e+06 2.378757e+02
4.849000e-01 7.017000e-01 1.208939e-07 1.233010e-09 1.743740e-09 1.000000e-02 1.233010e-09 3.180203e+01 1.663782e+06 1.837967e-13
1.108000e+00 2.572000e-02 8.402808e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 6.647575e+27 8.405115e-42
2.687000e-01 3.070000e-01 4.205908e-03 1.689868e-04 2.389835e-04 1.000000e-02 1.689868e-04 2.609186e+01 1.251550e-03 1.201062e+02
1.777000e+00 1.125000e-02 1.448654e-33 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.796588e+30 1.449052e-45
9.848000e-01 1.604000e-02 1.476527e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 4.397025e+28 1.476932e-42
3.609000e-02 7.017000e-01 1.150494e-02 1.596150e-04 2.257297e-04 1.000000e-02 1.596150e-04 2.668704e+01 2.933893e-07 2.931109e+02
1.489000e-01 8.886000e-01 3.853072e-04 6.560565e-09 9.278040e-09 1.000000e-02 6.560565e-09 3.180203e+01 1.458493e+03 1.658401e-08
1.247000e+00 3.665000e-02 2.076015e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.822082e+27 2.076585e-41
1.403000e+00 1.000000e+00 5.369727e-08 9.010663e-05 1.274300e-04 1.000000e-02 9.010663e-05 3.180202e+01 1.590614e+04 4.359791e-04
3.403000e-01 1.343000e-01 1.062221e-03 6.646653e-04 9.399785e-04 1.000000e-02 6.646652e-04 1.623777e+01 3.100801e+04 4.692678e+02
6.514000e-02 9.427000e-02 1.613353e+00 1.668649e-05 2.359825e-05 1.000000e-02 1.668649e-05 1.450977e+01 6.757487e-02 4.492201e+02
2.000000e-02 1.512000e-01 1.321698e+01 6.063472e-06 8.575045e-06 1.000000e-02 6.063472e-06 1.082585e+01 6.244273e-03 4.859314e+02
1.247000e+00 4.642000e-02 1.120853e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 5.517387e+26 1.121161e-40
1.579000e+00 1.266000e-02 8.178471e-33 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 9.558967e+29 8.180716e-45
1.108000e+00 1.000000e+00 3.193733e-15 6.601087e-09 9.335346e-09 1.000000e-02 6.601087e-09 3.180203e+01 7.794794e+11 1.391648e-19
1.675000e-01 3.070000e-01 2.175891e-02 1.186664e-04 1.678196e-04 1.000000e-02 1.186664e-04 1.902133e+01 1.734725e-04 3.064028e+02
2.122000e-01 2.894000e-02 4.639399e-05 2.515225e-03 3.557054e-03 1.000000e-02 2.515217e-03 1.649716e+01 7.737355e+05 2.935049e+02
5.789000e-02 2.424000e-01 1.052939e+00 2.175594e-05 3.076754e-05 1.000000e-02 2.175594e-05 1.032086e+01 9.959863e-04 4.983779e+02
9.848000e-01 1.701000e-01 2.125400e-05 3.774928e-03 5.338516e-03 1.000000e-02 3.774901e-03 1.438962e+01 2.243614e+04 3.028712e+02
1.885000e-01 1.701000e-01 1.673920e-02 1.520757e-04 2.150675e-04 1.000000e-02 1.520757e-04 1.556001e+01 8.647655e+03 3.871278e+02
4.849000e-01 5.878000e-02 1.784318e-05 4.269028e-03 6.037263e-03 1.000000e-02 4.268989e-03 1.585961e+01 2.101474e+05 3.251849e+02
1.108000e+00 4.125000e-02 2.140761e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 6.214638e+26 2.141349e-40
7.776000e-01 2.424000e-01 1.152549e-04 1.807234e-03 2.555811e-03 1.000000e-02 1.807231e-03 1.541956e+01 6.184855e+03 3.764337e+02
2.388000e-01 6.615000e-02 5.204512e-04 9.339324e-04 1.320779e-03 1.000000e-02 9.339320e-04 1.066931e+01 1.370831e+05 4.539530e+02
5.457000e-01 1.061000e-01 4.681225e-05 1.837673e-03 2.598857e-03 1.000000e-02 1.837669e-03 2.072911e+01 9.375688e+04 1.580869e+02
8.249000e-02 6.615000e-02 3.370982e-02 1.185312e-04 1.676284e-04 1.000000e-02 1.185312e-04 1.843889e+01 7.580359e+04 4.736107e+02
5.789000e-02 2.894000e-02 9.862507e-03 2.381533e-04 3.367996e-04 1.000000e-02 2.381533e-04 7.141350e+00 4.082184e+05 5.593717e+02
1.323000e-01 8.377000e-02 1.020438e-02 2.259358e-04 3.195214e-04 1.000000e-02 2.259358e-04 8.258775e+00 5.434989e+04 5.209026e+02
1.176000e-01 1.266000e-02 3.984323e-05 3.172483e-03 4.486547e-03 1.000000e-02 3.172468e-03 1.532491e+01 2.911812e+06 4.010083e+02
1.176000e-01 2.572000e-02 4.560745e-04 9.529067e-04 1.347613e-03 1.000000e-02 9.529063e-04 1.588450e+01 8.917090e+05 4.141299e+02
6.910000e-01 1.512000e-01 6.017107e-05 2.147995e-03 3.037716e-03 1.000000e-02 2.147990e-03 2.180983e+01 2.966461e+04 2.776221e+02
2.533000e-02 4.125000e-02 1.687554e+01 5.283204e-06 7.471578e-06 1.000000e-02 5.283204e-06 1.609674e+01 9.535120e-01 4.710342e+02
3.609000e-02 4.924000e-01 1.401840e-01 5.746255e-05 8.126432e-05 1.000000e-02 5.746255e-05 2.040934e+01 6.545266e-06 4.628798e+02
8.249000e-02 1.512000e-01 6.169533e-01 2.957643e-05 4.182739e-05 1.000000e-02 2.957643e-05 1.063154e+01 5.662035e-03 5.396893e+02
1.108000e+00 5.878000e-02 7.227343e-20 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.414364e+18 3.149268e-24
1.675000e-01 1.914000e-01 3.943249e-02 8.650828e-05 1.223412e-04 1.000000e-02 8.650828e-05 1.881811e+01 7.648766e-03 2.951002e+02
7.776000e-01 3.257000e-02 8.668218e-08 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.099224e+01 4.955931e+06 8.666705e+00
3.024000e-01 6.615000e-02 1.611244e-04 1.521763e-03 2.152096e-03 1.000000e-02 1.521762e-03 1.615866e+01 1.380087e+05 3.731261e+02
3.403000e-01 3.888000e-01 1.015733e-03 2.558760e-07 3.618633e-07 1.000000e-02 2.558760e-07 3.180203e+01 4.306203e+02 6.650259e-05
2.388000e-01 4.924000e-01 2.313477e-03 2.357349e-04 3.333795e-04 1.000000e-02 2.357349e-04 2.408666e+01 1.982207e-05 1.285621e+02
2.850000e-02 3.257000e-02 1.095085e+01 6.977666e-06 9.867910e-06 1.000000e-02 6.977666e-06 9.194207e+00 6.887986e+00 5.331731e+02
8.751000e-01 3.455000e-01 6.610315e-05 1.617978e-03 2.288163e-03 1.000000e-02 1.617976e-03 2.365451e+01 2.027180e+03 1.730483e+02
2.122000e-01 9.427000e-02 1.733375e-03 4.878556e-04 6.899319e-04 1.000000e-02 4.878556e-04 1.700429e+01 5.001574e+04 4.125487e+02
2.000000e+00 7.897000e-01 1.691049e-17 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 5.315236e+13 7.368638e-22
8.249000e-02 9.427000e-02 7.940967e-01 2.551659e-05 3.608591e-05 1.000000e-02 2.551659e-05 1.104775e+01 1.779057e-01 5.170336e+02
9.848000e-01 4.375000e-01 2.461296e-15 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 5.907073e+13 1.072494e-19
8.751000e-01 1.000000e-02 1.980920e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.985201e+29 1.981463e-43
4.849000e-01 2.424000e-01 5.020227e-04 6.902759e-04 9.761972e-04 1.000000e-02 6.902757e-04 2.198913e+01 5.780660e+03 2.392041e+02
9.283000e-02 2.154000e-01 3.351637e-01 3.926675e-05 5.553157e-05 1.000000e-02 3.926675e-05 1.057502e+01 1.220127e-03 5.167813e+02
9.848000e-01 1.914000e-01 2.286437e-05 3.728485e-03 5.272837e-03 1.000000e-02 3.728459e-03 1.912021e+01 1.272277e+04 3.178513e+02
1.045000e-01 7.017000e-01 5.133025e-03 2.366447e-04 3.346661e-04 1.000000e-02 2.366447e-04 2.524261e+01 1.119866e-06 2.874531e+02
1.108000e+00 2.154000e-01 2.128000e-05 4.207367e-03 5.950062e-03 1.000000e-02 4.207329e-03 1.310732e+01 8.904308e+03 3.766971e+02
4.309000e-01 1.701000e-01 5.835891e-04 9.178839e-04 1.298083e-03 1.000000e-02 9.178835e-04 9.692827e+00 1.284088e+04 4.916801e+02
1.323000e-01 1.512000e-01 1.181181e-01 5.119191e-05 7.239630e-05 1.000000e-02 5.119191e-05 1.890399e+01 2.755788e-02 3.095417e+02
6.910000e-01 2.572000e-02 3.723035e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.006807e+27 3.724057e-40
9.283000e-02 3.888000e-01 1.268894e-01 6.337012e-05 8.961888e-05 1.000000e-02 6.337012e-05 1.331624e+01 7.310647e-05 5.095590e+02
8.249000e-02 1.343000e-01 6.909834e-01 2.745631e-05 3.882909e-05 1.000000e-02 2.745631e-05 1.067505e+01 1.086808e-02 5.208972e+02
2.251000e-02 8.886000e-01 1.296446e-03 4.611146e-09 6.521145e-09 1.000000e-02 4.611146e-09 3.180203e+01 6.736549e+01 2.756589e-08
1.579000e+00 1.000000e+00 2.623381e-16 6.601087e-09 9.335347e-09 1.000000e-02 6.601087e-09 3.180203e+01 5.295504e+12 1.143121e-20
6.514000e-02 1.425000e-02 5.752764e-04 9.554894e-04 1.351265e-03 1.000000e-02 9.554890e-04 1.475289e+01 1.639740e+06 5.252044e+02
3.829000e-01 1.125000e-02 3.101609e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 6.043115e+27 3.102460e-40
1.045000e-01 6.236000e-01 1.224003e-02 1.668693e-04 2.359888e-04 1.000000e-02 1.668693e-04 1.964038e+01 3.220962e-06 3.408283e+02
8.249000e-02 4.125000e-02 6.529414e-03 2.921360e-04 4.131427e-04 1.000000e-02 2.921360e-04 6.692609e+00 1.903707e+05 5.572428e+02
2.533000e-02 2.572000e-02 1.399604e+01 5.118019e-06 7.237973e-06 1.000000e-02 5.118019e-06 1.370757e+01 1.072416e+03 3.666140e+02
1.579000e+00 1.194000e-01 2.361765e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.876088e+17 1.029124e-23
1.247000e+00 5.878000e-02 4.448669e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.711681e+26 4.449890e-40
4.062000e-02 1.000000e+00 4.331753e-05 1.601276e-10 2.264546e-10 1.000000e-02 1.601276e-10 3.180203e+01 1.277560e+05 1.110698e-12
4.849000e-01 2.572000e-02 6.500702e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.673558e+01 2.429793e+06 6.499568e+01
3.609000e-02 2.894000e-02 4.974174e-02 1.096601e-04 1.550827e-04 1.000000e-02 1.096601e-04 1.066220e+01 2.004686e+05 5.981608e+02
3.403000e-01 1.061000e-01 3.471706e-04 7.864521e-04 1.112211e-03 1.000000e-02 7.864518e-04 2.539342e+01 7.506748e+04 2.147274e+02
3.829000e-01 1.512000e-01 6.686960e-04 7.523584e-04 1.063995e-03 1.000000e-02 7.523582e-04 1.538779e+01 2.128966e+04 3.785108e+02
3.609000e-02 2.285000e-02 2.473074e-02 1.588955e-04 2.247122e-04 1.000000e-02 1.588955e-04 1.139560e+01 3.989926e+05 6.243966e+02
1.885000e-01 3.455000e-01 1.096487e-02 1.202023e-04 1.699917e-04 1.000000e-02 1.202023e-04 2.188489e+01 1.503869e-04 1.584270e+02
4.849000e-01 1.125000e-02 3.735492e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.539755e+28 3.736517e-41
5.789000e-02 4.642000e-02 3.845143e-02 1.157863e-04 1.637466e-04 1.000000e-02 1.157863e-04 1.085205e+01 1.121984e+05 5.154982e+02
9.848000e-01 1.125000e-02 1.626196e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.646524e+29 1.626643e-43
3.829000e-01 3.888000e-01 3.104506e-09 1.230571e-09 1.740291e-09 1.000000e-02 1.230571e-09 3.180203e+01 1.225090e+09 4.701172e-15
1.675000e-01 6.615000e-02 1.419950e-03 4.789600e-04 6.773516e-04 1.000000e-02 4.789599e-04 1.325417e+01 1.210301e+05 3.257404e+02
4.849000e-01 3.665000e-02 1.969763e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 9.433741e+17 8.583116e-23
2.687000e-01 1.194000e-01 1.521988e-03 5.146145e-04 7.277747e-04 1.000000e-02 5.146144e-04 1.780272e+01 3.473398e+04 4.030651e+02
9.283000e-02 1.604000e-02 2.144535e-04 1.382201e-03 1.954725e-03 1.000000e-02 1.382200e-03 1.515279e+01 1.808943e+06 4.097089e+02
1.323000e-01 6.615000e-02 4.201885e-03 2.729868e-04 3.860616e-04 1.000000e-02 2.729868e-04 1.648529e+01 1.371816e+05 3.131319e+02
1.489000e-01 3.665000e-02 4.320830e-04 1.008353e-03 1.426026e-03 1.000000e-02 1.008353e-03 1.140925e+01 3.454331e+05 4.393316e+02
1.108000e+00 2.031000e-02 2.201299e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.161751e+28 2.201903e-42
1.675000e-01 5.223000e-02 6.643882e-04 6.959945e-04 9.842847e-04 1.000000e-02 6.959944e-04 2.209187e+01 1.937622e+05 3.218352e+02
1.108000e+00 2.424000e-01 3.409574e-05 4.147057e-03 5.864773e-03 1.000000e-02 4.147021e-03 1.001146e+01 4.957128e+03 5.863813e+02
7.776000e-01 2.285000e-02 5.966576e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.908704e+27 5.968214e-41
2.388000e-01 5.223000e-02 1.951085e-04 1.380932e-03 1.952931e-03 1.000000e-02 1.380931e-03 1.510000e+01 2.111779e+05 3.720666e+02
3.207000e-02 6.236000e-01 2.843458e-02 1.088699e-04 1.539653e-04 1.000000e-02 1.088699e-04 2.613959e+01 7.093322e-07 3.370253e+02
2.000000e-02 3.070000e-01 1.799184e+00 1.727875e-05 2.443584e-05 1.000000e-02 1.727875e-05 1.011716e+01 9.210831e-05 5.371558e+02
2.687000e-01 5.541000e-01 9.799516e-04 3.164543e-04 4.475339e-04 1.000000e-02 3.164543e-04 2.905571e+01 9.764013e-06 9.813561e+01
2.000000e-02 5.541000e-01 7.546385e-02 7.767574e-05 1.098501e-04 1.000000e-02 7.767574e-05 2.297452e+01 7.736932e-07 4.553127e+02
1.403000e+00 9.427000e-02 1.623570e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 5.932137e+17 7.074601e-24
2.122000e-01 2.728000e-01 9.171969e-03 1.400158e-04 1.980122e-04 1.000000e-02 1.400158e-04 2.468806e+01 6.515703e-04 1.798112e+02
4.309000e-01 2.424000e-01 8.490346e-04 5.062694e-04 7.159729e-04 1.000000e-02 5.062693e-04 1.917561e+01 6.296596e+03 2.176149e+02
2.850000e-02 3.888000e-01 5.460782e-01 3.093533e-05 4.374916e-05 1.000000e-02 3.093533e-05 1.270627e+01 2.865169e-05 5.225939e+02
1.579000e+00 2.572000e-02 6.933309e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.734102e+28 6.935213e-43
1.323000e-01 1.000000e+00 5.559381e-06 3.053177e-10 4.317844e-10 1.000000e-02 3.053177e-10 3.180203e+01 3.724940e+05 5.182392e-13
4.309000e-01 1.000000e+00 5.582455e-08 4.703995e-10 6.652454e-10 1.000000e-02 4.703995e-10 3.180203e+01 1.830946e+06 1.235262e-14
