# mzprime m4 sum_w_post_smearing v_mu4 v_4i epsilon u_mu4 chi2 decay_length MB_N_events eff_selection eff_total
1.045000e-01 6.236000e-01 1.131092e-02 1.762320e-04 2.492297e-04 1.000000e-02 1.762320e-04 2.051751e+01 2.882975e-06 3.512915e+02 2.343036e-02 7.303072e-05
1.108000e+00 7.017000e-01 4.711539e-06 3.862873e-03 5.462887e-03 1.000000e-02 3.862844e-03 3.112582e+01 2.200548e+01 7.030459e+01 4.797640e-03 1.674692e-05
6.910000e-01 7.897000e-01 1.395155e-09 1.230569e-09 1.740288e-09 1.000000e-02 1.230569e-09 3.180203e+01 9.136470e+06 2.112685e-15 1.162669e-03 1.998884e-09
1.045000e-01 1.343000e-01 2.991980e-01 3.858696e-05 5.457021e-05 1.000000e-02 3.858696e-05 1.208387e+01 1.745136e-02 4.454920e+02 2.173515e-02 4.791250e-05
9.283000e-02 2.285000e-02 7.874881e-04 8.815974e-04 1.246767e-03 1.000000e-02 8.815971e-04 6.440461e+00 7.334829e+05 6.120467e+02 4.068931e-02 8.144480e-08
1.885000e-01 2.728000e-01 1.432852e-02 1.253952e-04 1.773355e-04 1.000000e-02 1.253952e-04 2.009570e+01 4.136654e-04 2.253009e+02 7.923436e-03 1.952738e-05
7.330000e-02 8.377000e-02 1.080125e+00 2.160151e-05 3.054914e-05 1.000000e-02 2.160151e-05 9.898504e+00 2.795090e-01 5.040135e+02 3.017005e-02 6.207235e-05
6.514000e-02 1.061000e-01 1.499096e+00 1.908219e-05 2.698629e-05 1.000000e-02 1.908219e-05 7.872847e+00 2.842579e-02 5.458657e+02 3.269269e-02 6.688892e-05
3.829000e-01 3.257000e-02 1.019757e-05 7.477842e-03 1.057497e-02 1.000000e-02 7.477633e-03 6.705568e+00 5.165560e+05 5.702292e+02 4.090204e-02 8.647197e-08
1.176000e-01 1.914000e-01 1.529743e-01 5.458439e-05 7.719399e-05 1.000000e-02 5.458439e-05 1.151535e+01 1.931005e-03 4.557803e+02 1.792470e-02 3.963331e-05
6.514000e-02 5.541000e-01 4.424465e-02 1.027815e-04 1.453550e-04 1.000000e-02 1.027815e-04 1.631229e+01 4.686401e-06 4.674021e+02 2.770921e-02 7.788635e-05
6.141000e-01 4.125000e-02 1.929022e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 1.695617e+01 5.872942e+05 1.928686e+02 4.098957e-02 8.521762e-08
3.207000e-02 2.424000e-01 2.788950e+00 1.366474e-05 1.932486e-05 1.000000e-02 1.366474e-05 9.769934e+00 7.678590e-04 5.207667e+02 3.555994e-02 6.838669e-05
1.489000e-01 6.236000e-01 5.219218e-03 2.137820e-04 3.023333e-04 1.000000e-02 2.137819e-04 2.314809e+01 4.005990e-06 2.385325e+02 1.872933e-02 5.904289e-05
3.403000e-01 8.886000e-01 3.520431e-07 5.310480e-10 7.510153e-10 1.000000e-02 5.310480e-10 3.180203e+01 1.232744e+06 9.928038e-14 1.054940e-02 1.754365e-07
1.108000e+00 3.665000e-02 8.317493e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.126578e+27 8.319776e-41 4.122587e-02 3.104813e-29
6.910000e-01 1.914000e-01 1.311668e-04 2.025952e-03 2.865124e-03 1.000000e-02 2.025948e-03 8.210007e+00 1.017966e+04 5.383721e+02 2.305637e-02 1.011032e-05
4.571000e-02 1.000000e+00 7.756137e-05 2.961583e-10 4.188310e-10 1.000000e-02 2.961583e-10 3.180203e+01 4.725745e+04 6.802886e-12 1.381066e-02 7.335930e-06
6.141000e-01 1.000000e+00 3.274477e-09 5.066975e-10 7.165785e-10 1.000000e-02 5.066975e-10 3.180203e+01 4.281149e+06 8.406971e-16 3.519412e-03 1.442810e-08
1.045000e-01 1.000000e+00 2.537507e-05 5.015262e-10 7.092651e-10 1.000000e-02 5.015262e-10 3.180203e+01 8.615851e+04 6.382553e-12 1.464061e-02 4.149852e-06
8.249000e-02 8.377000e-02 6.982297e-01 2.625261e-05 3.712679e-05 1.000000e-02 2.625261e-05 1.110694e+01 1.232487e+01 4.812194e+02 2.837696e-02 5.481414e-05
6.514000e-02 6.236000e-01 2.003652e-02 1.441229e-04 2.038205e-04 1.000000e-02 1.441229e-04 1.977112e+01 1.671680e-06 4.161866e+02 2.534213e-02 7.448804e-05
1.108000e+00 7.444000e-02 5.768696e-27 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.247771e+25 5.770280e-39 3.918693e-02 2.182037e-27
4.849000e-01 3.257000e-02 2.867432e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 1.211430e+01 7.449090e+05 2.866931e+02 4.095917e-02 5.504633e-08
4.571000e-02 7.444000e-02 4.000367e+00 1.204327e-05 1.703176e-05 1.000000e-02 1.204327e-05 7.229125e+00 1.017749e-01 5.802150e+02 3.684849e-02 7.202755e-05
8.751000e-01 3.665000e-02 5.535948e-28 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 4.379107e+26 5.537468e-40 4.098858e-02 8.634043e-29
9.848000e-01 5.223000e-02 1.824621e-07 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 3.004015e+01 1.193927e+06 1.824303e+01 4.053027e-02 4.412671e-08
5.144000e-02 2.894000e-02 1.420885e-02 2.053067e-04 2.903475e-04 1.000000e-02 2.053067e-04 7.569934e+00 3.260232e+05 5.989146e+02 4.080795e-02 3.263439e-07
4.309000e-01 4.642000e-02 1.921204e-05 5.680251e-03 8.032959e-03 1.000000e-02 5.680160e-03 6.679443e+00 2.431972e+05 6.198815e+02 4.082772e-02 2.443828e-07
1.885000e-01 1.512000e-01 1.393116e-02 1.934129e-04 2.735271e-04 1.000000e-02 1.934128e-04 8.669360e+00 1.236680e+04 5.211442e+02 2.710660e-02 1.291872e-05
1.247000e+00 4.924000e-01 1.105197e-05 6.191814e-03 8.756380e-03 1.000000e-02 6.191696e-03 1.703393e+01 9.739915e+01 4.237167e+02 6.960973e-03 1.931583e-05
2.000000e+00 7.444000e-02 5.281224e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.459324e+26 5.282674e-41 3.960658e-02 1.898016e-28
3.829000e-01 9.427000e-02 2.391177e-04 1.572281e-03 2.223538e-03 1.000000e-02 1.572279e-03 6.754564e+00 5.554660e+04 5.911152e+02 3.693776e-02 2.083184e-06
5.457000e-01 5.223000e-02 1.126512e-05 7.548386e-03 1.067473e-02 1.000000e-02 7.548171e-03 6.389520e+00 1.967154e+05 6.418658e+02 4.010624e-02 3.271710e-07
4.309000e-01 1.000000e-02 5.853890e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.754766e+28 5.855497e-41 4.055785e-02 7.416344e-31
4.571000e-02 1.914000e-01 2.457545e+00 1.486500e-05 2.102229e-05 1.000000e-02 1.486500e-05 8.295255e+00 2.700526e-03 5.430394e+02 3.531086e-02 7.116142e-05
5.789000e-02 3.455000e-01 4.551506e-01 3.297251e-05 4.663017e-05 1.000000e-02 3.297251e-05 1.130544e+01 1.486160e-04 4.948335e+02 3.231728e-02 7.133557e-05
4.849000e-01 5.541000e-01 2.123749e-08 9.023590e-10 1.276128e-09 1.000000e-02 9.023590e-10 3.180203e+01 2.425380e+07 1.729266e-14 3.458432e-03 2.293104e-09
1.579000e+00 1.512000e-01 7.309009e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 8.864994e+16 3.184854e-23 2.914878e-02 1.125917e-18
1.176000e-01 4.375000e-01 4.464309e-02 9.657406e-05 1.365763e-04 1.000000e-02 9.657405e-05 1.517410e+01 3.565779e-05 4.163659e+02 2.126537e-02 5.523705e-05
2.850000e-02 2.424000e-01 3.232958e+00 1.259423e-05 1.781093e-05 1.000000e-02 1.259423e-05 9.899512e+00 7.136235e-04 5.127945e+02 3.469398e-02 6.914267e-05
2.000000e+00 1.125000e-02 6.578400e-34 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 4.499497e+30 6.580206e-46 4.142432e-02 2.319051e-33
5.144000e-02 3.070000e-01 7.830272e-01 2.531392e-05 3.579929e-05 1.000000e-02 2.531392e-05 1.042923e+01 2.837626e-04 5.017596e+02 3.300377e-02 7.058841e-05
2.000000e+00 4.375000e-01 1.927766e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 1.981082e+01 4.795305e+02 1.927429e+02 7.895508e-03 1.543632e-05
5.144000e-02 1.343000e-01 2.600627e+00 1.487936e-05 2.104259e-05 1.000000e-02 1.487936e-05 6.978337e+00 1.039355e-02 5.757667e+02 3.619186e-02 7.112693e-05
2.687000e-01 1.914000e-01 5.530386e-03 3.089848e-04 4.369705e-04 1.000000e-02 3.089848e-04 8.731483e+00 7.143687e+03 5.279947e+02 2.186248e-02 1.706011e-05
9.283000e-02 1.061000e-01 4.917860e-01 3.032381e-05 4.288434e-05 1.000000e-02 3.032381e-05 1.184208e+01 1.118309e-01 4.522135e+02 2.579572e-02 5.430104e-05
1.885000e-01 4.924000e-01 5.802791e-03 1.843579e-04 2.607215e-04 1.000000e-02 1.843579e-04 2.241424e+01 1.844357e-05 1.972244e+02 1.159827e-02 3.236197e-05
3.829000e-01 1.512000e-01 8.149388e-04 8.195858e-04 1.159069e-03 1.000000e-02 8.195855e-04 7.982171e+00 1.809640e+04 5.474114e+02 2.886011e-02 7.559766e-06
4.062000e-02 1.425000e-02 3.530042e-03 4.070338e-04 5.756326e-04 1.000000e-02 4.070337e-04 6.976962e+00 1.295478e+06 5.848450e+02 4.066816e-02 4.606030e-08
8.249000e-02 2.154000e-01 5.130442e-01 3.203015e-05 4.529747e-05 1.000000e-02 3.203015e-05 8.953271e+00 1.397925e-03 5.263475e+02 2.753277e-02 5.980045e-05
2.687000e-01 2.894000e-02 2.994858e-05 4.545170e-03 6.427775e-03 1.000000e-02 4.545123e-03 6.948267e+00 6.108407e+05 6.186949e+02 4.052126e-02 7.746001e-08
6.910000e-01 6.236000e-01 3.353126e-05 1.337296e-03 1.891220e-03 1.000000e-02 1.337295e-03 3.113332e+01 3.050010e+01 5.996597e+01 4.693598e-03 1.593355e-05
3.829000e-01 5.223000e-02 4.384225e-05 3.775633e-03 5.339513e-03 1.000000e-02 3.775606e-03 6.644841e+00 1.894608e+05 6.249889e+02 4.038160e-02 3.758892e-07
6.514000e-02 1.194000e-01 1.464917e+00 1.980733e-05 2.801180e-05 1.000000e-02 1.980733e-05 6.856174e+00 1.601603e-02 5.747315e+02 3.261045e-02 6.706897e-05
1.489000e-01 9.427000e-02 9.825007e-03 2.440359e-04 3.451189e-04 1.000000e-02 2.440359e-04 6.892985e+00 4.112199e+04 5.851137e+02 3.643642e-02 4.050189e-06
2.251000e-02 1.061000e-01 1.618471e+01 5.992250e-06 8.474322e-06 1.000000e-02 5.992250e-06 6.723475e+00 2.357618e-02 5.811454e+02 3.822372e-02 7.158307e-05
2.251000e-02 1.805000e-02 6.954034e-02 9.534438e-05 1.348373e-04 1.000000e-02 9.534438e-05 5.745469e+00 4.294798e+05 6.321600e+02 4.043555e-02 2.432958e-07
3.829000e-01 5.878000e-02 6.134185e-05 3.125323e-03 4.419852e-03 1.000000e-02 3.125307e-03 5.849478e+00 1.527403e+05 5.991652e+02 4.006064e-02 5.254746e-07
6.514000e-02 2.894000e-02 6.177590e-03 3.186549e-04 4.506460e-04 1.000000e-02 3.186549e-04 5.774660e+00 3.803921e+05 6.272783e+02 4.062968e-02 2.546880e-07
2.687000e-01 7.444000e-02 4.854046e-04 1.106112e-03 1.564278e-03 1.000000e-02 1.106112e-03 6.363092e+00 8.779731e+04 5.938849e+02 3.871904e-02 1.273243e-06
1.045000e-01 1.512000e-01 2.783237e-01 4.173235e-05 5.901845e-05 1.000000e-02 4.173235e-05 1.073547e+01 6.745522e-03 4.847255e+02 2.162246e-02 4.648213e-05
2.850000e-02 1.914000e-01 5.430365e+00 9.882059e-06 1.397534e-05 1.000000e-02 9.882059e-06 9.129355e+00 2.356551e-03 5.303028e+02 3.655674e-02 6.922315e-05
7.330000e-02 3.257000e-02 5.423876e-03 3.311369e-04 4.682983e-04 1.000000e-02 3.311369e-04 6.934055e+00 3.126106e+05 5.947370e+02 4.076654e-02 3.002174e-07
4.309000e-01 2.424000e-01 1.167584e-03 6.428614e-04 9.091431e-04 1.000000e-02 6.428613e-04 1.055330e+01 3.960495e+03 4.825282e+02 1.672857e-02 1.966668e-05
2.850000e-02 1.343000e-01 8.759917e+00 8.086321e-06 1.143579e-05 1.000000e-02 8.086321e-06 7.356356e+00 1.023349e-02 5.727987e+02 3.757692e-02 7.151494e-05
6.514000e-02 1.000000e-02 2.244768e-04 1.645680e-03 2.327340e-03 1.000000e-02 1.645678e-03 6.699748e+00 3.335796e+06 6.079422e+02 3.985291e-02 9.219518e-09
1.247000e+00 1.425000e-02 1.170159e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.062891e+29 1.170480e-43 4.143976e-02 6.761890e-32
3.403000e-01 7.444000e-02 1.902631e-04 1.757920e-03 2.486070e-03 1.000000e-02 1.757917e-03 6.468910e+00 9.097894e+04 5.879668e+02 3.850941e-02 1.101064e-06
7.776000e-01 3.455000e-01 1.173852e-04 1.931782e-03 2.731947e-03 1.000000e-02 1.931778e-03 1.327621e+01 8.637950e+02 4.380558e+02 1.052911e-02 2.085661e-05
2.388000e-01 3.455000e-01 4.205650e-03 1.813229e-04 2.564292e-04 1.000000e-02 1.813229e-04 2.395794e+01 1.564060e-04 1.382733e+02 6.062967e-03 1.619695e-05
2.533000e-02 3.257000e-02 1.494696e+01 6.025253e-06 8.520995e-06 1.000000e-02 6.025253e-06 7.976030e+00 2.940741e+00 5.426297e+02 3.831303e-02 6.883115e-05
1.323000e-01 1.000000e-02 1.684713e-05 5.980908e-03 8.458130e-03 1.000000e-02 5.980801e-03 7.139480e+00 4.346192e+06 6.026431e+02 4.051137e-02 4.767391e-09
1.777000e+00 5.878000e-02 3.403183e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 7.022123e+26 3.404117e-41 3.992502e-02 7.678747e-29
8.751000e-01 3.455000e-01 7.447138e-05 2.544779e-03 3.598849e-03 1.000000e-02 2.544771e-03 1.192996e+01 8.220513e+02 4.822692e+02 1.071113e-02 2.001486e-05
7.330000e-02 6.236000e-01 1.802513e-02 1.483126e-04 2.097457e-04 1.000000e-02 1.483126e-04 2.014499e+01 1.999222e-06 3.964919e+02 2.512648e-02 7.537807e-05
6.141000e-01 8.377000e-02 2.711029e-05 4.666978e-03 6.600031e-03 1.000000e-02 4.666927e-03 6.913491e+00 7.727219e+04 5.904805e+02 3.819252e-02 1.216100e-06
6.910000e-01 1.266000e-02 6.104403e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 3.525776e+28 6.106079e-42 4.086637e-02 4.022698e-31
1.777000e+00 2.728000e-01 4.204883e-18 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 7.378183e+15 1.832251e-22 1.468048e-02 1.258491e-17
4.062000e-02 8.377000e-02 5.283559e+00 1.075069e-05 1.520377e-05 1.000000e-02 1.075069e-05 6.275417e+00 5.600865e-02 6.106598e+02 3.787253e-02 7.397888e-05
1.885000e-01 9.427000e-02 3.880015e-03 3.930941e-04 5.559190e-04 1.000000e-02 3.930941e-04 7.069170e+00 4.588240e+04 5.995515e+02 3.677048e-02 3.320629e-06
1.045000e-01 1.604000e-02 1.773377e-04 1.856742e-03 2.625826e-03 1.000000e-02 1.856739e-03 6.070926e+00 1.603715e+06 6.113703e+02 4.101575e-02 2.546254e-08
2.850000e-02 1.266000e-02 8.717046e-03 2.700665e-04 3.819318e-04 1.000000e-02 2.700665e-04 5.972894e+00 1.228631e+06 6.357859e+02 4.057653e-02 5.092376e-08
1.885000e-01 1.061000e-01 5.423583e-03 3.238330e-04 4.579690e-04 1.000000e-02 3.238330e-04 7.124347e+00 3.556455e+04 5.687594e+02 3.496581e-02 4.646423e-06
6.910000e-01 4.924000e-01 8.277785e-05 1.961575e-03 2.774081e-03 1.000000e-02 1.961571e-03 2.068643e+01 6.875174e+01 3.185107e+02 6.767617e-03 1.876226e-05
6.514000e-02 1.701000e-01 1.238610e+00 2.132815e-05 3.016256e-05 1.000000e-02 2.132815e-05 7.428421e+00 3.992148e-03 5.634313e+02 3.309601e-02 6.756964e-05
2.533000e-02 2.031000e-02 6.362823e-02 9.576859e-05 1.354372e-04 1.000000e-02 9.576859e-05 7.142063e+00 3.782656e+05 5.835742e+02 4.086045e-02 2.867509e-07
1.323000e-01 4.924000e-01 2.059767e-02 1.318704e-04 1.864929e-04 1.000000e-02 1.318704e-04 1.765273e+01 1.697728e-05 3.581893e+02 1.937697e-02 5.360005e-05
9.283000e-02 1.343000e-01 4.523514e-01 3.299471e-05 4.666157e-05 1.000000e-02 3.299471e-05 1.027427e+01 1.215512e-02 4.924527e+02 2.515572e-02 5.289947e-05
1.579000e+00 2.572000e-02 6.146569e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.740076e+28 6.148257e-43 4.132505e-02 8.714393e-31
2.533000e-02 5.223000e-02 1.573252e+01 6.232591e-06 8.814215e-06 1.000000e-02 6.232591e-06 6.269723e+00 2.673754e-01 6.111326e+02 3.966405e-02 7.303028e-05
2.388000e-01 4.125000e-02 1.299192e-04 2.132691e-03 3.016074e-03 1.000000e-02 2.132686e-03 7.150978e+00 2.904662e+05 5.909209e+02 4.025846e-02 2.287233e-07
3.024000e-01 7.897000e-01 6.883574e-07 4.733977e-10 6.694855e-10 1.000000e-02 4.733977e-10 3.180203e+01 1.745245e+06 1.542646e-13 1.057484e-02 1.261312e-07
1.247000e+00 7.444000e-02 9.889473e-20 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.196847e+18 4.309274e-24 3.926831e-02 5.820559e-20
1.108000e+00 1.000000e-02 3.513825e-32 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 7.682555e+29 3.514790e-44 4.104919e-02 1.317835e-32
3.207000e-02 2.031000e-02 2.584939e-02 1.521409e-04 2.151597e-04 1.000000e-02 1.521409e-04 6.825785e+00 4.925913e+05 5.983321e+02 4.064295e-02 1.967974e-07
1.777000e+00 4.642000e-02 8.318407e-30 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.288084e+27 8.320691e-42 4.089354e-02 1.863363e-29
1.579000e+00 1.805000e-02 7.519406e-32 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.618260e+29 7.521470e-44 4.145364e-02 1.068612e-31
2.850000e-02 1.805000e-02 2.774526e-02 1.508161e-04 2.132862e-04 1.000000e-02 1.508161e-04 5.670256e+00 5.648225e+05 6.310799e+02 4.072561e-02 1.625595e-07
3.403000e-01 3.070000e-01 2.246377e-03 3.923135e-04 5.548150e-04 1.000000e-02 3.923135e-04 1.654121e+01 7.210636e+02 3.457396e+02 1.037316e-02 2.151551e-05
7.330000e-02 1.000000e-02 1.493885e-04 2.017376e-03 2.852995e-03 1.000000e-02 2.017372e-03 6.039861e+00 3.570807e+06 6.079825e+02 4.047665e-02 8.314524e-09
8.249000e-02 2.572000e-02 1.748913e-03 5.955922e-04 8.422944e-04 1.000000e-02 5.955921e-04 6.534090e+00 5.408064e+05 6.203918e+02 4.072575e-02 1.318413e-07
6.141000e-01 2.154000e-01 2.600859e-04 1.435680e-03 2.030356e-03 1.000000e-02 1.435678e-03 8.777699e+00 6.794162e+03 5.360829e+02 1.999105e-02 1.375647e-05
7.776000e-01 5.223000e-02 1.188204e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 2.170547e+01 4.635936e+05 1.187997e+02 4.045109e-02 1.209292e-07
1.045000e-01 1.266000e-02 8.181049e-05 2.662868e-03 3.765851e-03 1.000000e-02 2.662858e-03 6.699147e+00 2.580129e+06 5.801072e+02 4.047128e-02 1.171131e-08
2.850000e-02 4.642000e-02 1.221676e+01 6.909722e-06 9.771822e-06 1.000000e-02 6.909722e-06 6.810704e+00 4.955421e-01 5.832802e+02 3.883464e-02 7.287450e-05
1.176000e-01 2.031000e-02 2.311262e-04 1.635426e-03 2.312839e-03 1.000000e-02 1.635424e-03 6.235067e+00 1.010359e+06 6.181745e+02 4.060804e-02 4.595178e-08
1.579000e+00 1.701000e-01 2.773116e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 1.259335e+01 2.142035e+04 2.772632e+02 2.632226e-02 4.353216e-06
3.829000e-01 1.604000e-02 1.161300e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.317805e+19 5.060292e-24 4.097976e-02 9.870191e-22
8.751000e-01 6.615000e-02 1.942787e-06 9.999127e-03 1.414019e-02 1.000000e-02 9.998628e-03 1.692448e+01 2.279250e+05 1.942448e+02 3.987469e-02 3.066080e-07
7.330000e-02 3.070000e-01 4.023408e-01 3.524806e-05 4.984828e-05 1.000000e-02 3.524805e-05 1.043375e+01 2.992918e-04 4.998784e+02 2.951541e-02 6.590062e-05
6.141000e-01 3.888000e-01 1.922181e-04 1.554885e-03 2.198937e-03 1.000000e-02 1.554883e-03 1.544806e+01 2.454766e+02 4.647194e+02 8.729506e-03 1.798210e-05
1.323000e-01 3.888000e-01 4.074023e-02 9.789434e-05 1.384435e-04 1.000000e-02 9.789434e-05 1.520754e+01 6.402572e-05 3.904259e+02 1.703024e-02 4.341250e-05
4.571000e-02 1.425000e-02 2.326726e-03 5.050711e-04 7.142783e-04 1.000000e-02 5.050710e-04 6.700852e+00 1.372243e+06 5.935405e+02 4.084494e-02 4.011175e-08
8.249000e-02 5.878000e-02 2.336542e-02 1.571987e-04 2.223125e-04 1.000000e-02 1.571987e-04 7.034393e+00 8.973949e+04 5.773928e+02 3.976130e-02 1.775160e-06
2.251000e-02 1.425000e-02 2.972414e-02 1.438063e-04 2.033729e-04 1.000000e-02 1.438063e-04 6.475745e+00 7.915962e+05 6.147028e+02 4.073136e-02 1.040849e-07
2.533000e-02 1.914000e-01 6.515445e+00 9.049620e-06 1.279809e-05 1.000000e-02 9.049620e-06 8.856576e+00 2.218524e-03 5.335864e+02 3.716582e-02 7.053243e-05
2.122000e-01 2.424000e-01 1.237832e-02 1.132905e-04 1.602170e-04 1.000000e-02 1.132905e-04 2.277277e+01 3.534080e-03 1.588724e+02 8.579450e-03 2.123832e-05
1.885000e-01 3.070000e-01 1.232292e-02 1.367328e-04 1.933694e-04 1.000000e-02 1.367328e-04 2.005080e+01 1.914026e-04 2.303876e+02 8.008057e-03 1.978552e-05
2.000000e+00 1.512000e-01 1.122752e-19 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 2.289061e+17 4.892320e-24 2.951509e-02 4.289908e-19
1.323000e-01 2.894000e-02 4.417383e-04 1.198963e-03 1.695588e-03 1.000000e-02 1.198962e-03 6.873772e+00 5.047551e+05 6.350039e+02 4.105679e-02 1.253896e-07
3.829000e-01 3.070000e-01 1.606502e-03 5.104496e-04 7.218846e-04 1.000000e-02 5.104495e-04 1.426923e+01 8.768134e+02 4.185881e+02 1.116763e-02 2.250764e-05
2.251000e-02 1.343000e-01 1.307636e+01 6.481846e-06 9.166714e-06 1.000000e-02 6.481846e-06 7.720147e+00 9.899609e-03 5.493943e+02 3.776195e-02 7.078755e-05
7.776000e-01 8.377000e-02 1.080090e-05 7.573941e-03 1.071086e-02 1.000000e-02 7.573724e-03 6.770301e+00 7.577139e+04 6.195892e+02 3.811878e-02 1.116599e-06
3.403000e-01 1.000000e+00 2.476725e-07 5.187212e-10 7.335826e-10 1.000000e-02 5.187212e-10 3.180203e+01 8.867105e+05 6.664167e-14 1.159708e-02 2.685386e-07
2.000000e-02 1.194000e-01 1.813750e+01 5.619998e-06 7.947877e-06 1.000000e-02 5.619998e-06 7.101146e+00 1.479372e-02 5.728615e+02 3.798375e-02 7.034633e-05
1.675000e-01 1.194000e-01 1.229182e-02 2.180728e-04 3.084014e-04 1.000000e-02 2.180728e-04 7.006860e+00 2.289562e+04 5.845464e+02 3.266670e-02 7.491323e-06
5.144000e-02 8.886000e-01 1.317408e-03 2.861995e-05 4.047473e-05 1.000000e-02 2.861995e-05 3.180181e+01 9.133332e-06 1.079092e+00 1.592604e-02 4.895345e-05
3.403000e-01 3.257000e-02 2.032164e-17 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 4.130724e+17 8.855025e-22 4.075300e-02 1.155592e-19
1.176000e-01 2.154000e-01 1.417351e-01 5.764232e-05 8.151856e-05 1.000000e-02 5.764232e-05 1.118828e+01 1.050555e-03 4.709343e+02 1.792278e-02 4.024567e-05
4.309000e-01 1.194000e-01 2.890986e-04 1.415931e-03 2.002427e-03 1.000000e-02 1.415930e-03 7.354449e+00 3.335250e+04 5.796027e+02 3.340784e-02 3.835655e-06
6.514000e-02 3.455000e-01 3.743649e-01 3.594756e-05 5.083753e-05 1.000000e-02 3.594756e-05 1.152926e+01 1.585262e-04 4.837644e+02 3.074728e-02 6.996090e-05
6.141000e-01 6.615000e-02 1.364974e-17 6.601088e-09 9.335348e-09 1.000000e-02 6.601088e-09 3.180203e+01 1.263354e+17 5.947787e-22 3.941347e-02 6.058699e-19
5.789000e-02 1.194000e-01 2.019261e+00 1.686766e-05 2.385448e-05 1.000000e-02 1.686766e-05 7.161970e+00 1.595785e-02 5.745160e+02 3.461506e-02 6.921734e-05
2.533000e-02 2.424000e-01 3.659480e+00 1.174073e-05 1.660390e-05 1.000000e-02 1.174073e-05 1.050220e+01 6.485136e-04 5.044402e+02 3.504374e-02 6.750321e-05
9.848000e-01 1.425000e-02 7.329935e-31 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 8.023360e+28 7.331948e-43 4.120789e-02 1.763742e-31
7.330000e-02 1.125000e-02 2.158736e-04 1.708301e-03 2.415900e-03 1.000000e-02 1.708299e-03 5.871233e+00 2.736217e+06 6.299826e+02 4.016621e-02 1.194777e-08
2.533000e-02 7.897000e-01 4.428762e-03 1.608813e-04 2.275205e-04 1.000000e-02 1.608813e-04 3.051700e+01 9.985061e-08 1.146287e+02 1.748017e-02 5.163653e-05
1.777000e+00 1.266000e-02 3.453690e-33 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 1.544482e+30 3.454638e-45 4.132335e-02 7.721927e-33
1.675000e-01 3.888000e-01 1.554693e-02 1.353057e-04 1.913511e-04 1.000000e-02 1.353057e-04 1.852165e+01 5.687462e-05 2.846273e+02 1.147885e-02 2.956242e-05
1.579000e+00 1.266000e-02 8.427229e-33 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 9.623517e+29 8.429543e-45 4.090982e-02 1.188703e-32
1.579000e+00 1.425000e-02 1.730834e-32 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 5.307706e+29 1.731310e-44 4.143748e-02 2.464034e-32
4.309000e-01 5.541000e-01 3.923432e-08 5.177483e-10 7.322066e-10 1.000000e-02 5.177483e-10 3.180203e+01 2.339902e+07 1.051728e-14 4.196594e-03 2.988679e-09
1.403000e+00 3.665000e-02 1.326068e-29 1.000137e-12 1.414408e-12 1.000000e-02 1.000137e-12 3.180203e+01 2.898384e+27 1.326432e-41 4.113326e-02 1.200409e-29
